Nom de l'établissement,Adresse,Ville,Pays,Activité,Type d'établissement,Nombre d'étoiles / Classement,Téléphone,Site Web,Email,LinkedIn,URL Google Maps
Hôtel de charme Villa Gaia - Digne les bains - Provence," 24 Rte de Nice, 04000 Digne-les-Bains, France",Aiglun,France,Hôtel avec spa,,"4,7", +33 4 92 31 21 60,http://hotel-villagaia-digne.com/,contact@hotel-villagaia-digne.com,,https://www.google.com/maps/place/H%C3%B4tel+de+charme+Villa+Gaia+-+Digne+les+bains+-+Provence/data=!4m10!3m9!1s0x12cb907677aa8661:0x80e51c975490cf49!5m2!4m1!1i2!8m2!3d44.0752247!4d6.2097146!16s%2Fg%2F1tgv9j37!19sChIJYYaqd3aQyxIRSc-QVJcc5YA?authuser=0&hl=fr&rclk=1
Centre des Carmes," 689 Av. Marius Autric, 04510 Aiglun, France",Aiglun,France,Centre thermal,Centre de convalescence,"2,6", +33 4 92 30 34 00,http://www.centredescarmes.com/,,,https://www.google.com/maps/place/Centre+des+Carmes/data=!4m7!3m6!1s0x12cb97343aac7ec5:0x72ec0189e059f946!8m2!3d44.0589427!4d6.1487262!16s%2Fg%2F1tg5894n!19sChIJxX6sOjSXyxIRRvlZ4IkB7HI?authuser=0&hl=fr&rclk=1
ValVital - Thermes & Spa Montbrun-les-Bains," 315 route des Thermes, 26570 Montbrun-les-Bains, France",Aiglun,France,Centre thermal,Station thermale,"4,2", +33 4 75 28 80 75,https://www.valvital.fr/Nos-stations-thermales/Montbrun-les-Bains-Station-thermale-de-Montbrun-les-Bains,montbrun@valvital.fr,,https://www.google.com/maps/place/ValVital+-+Thermes+%26+Spa+Montbrun-les-Bains/data=!4m7!3m6!1s0x12ca5c362addaa81:0x2cbf1c4721bcba4c!8m2!3d44.1731165!4d5.4459527!16s%2Fg%2F1td35fbb!19sChIJgardKjZcyhIRTLq8IUccvyw?authuser=0&hl=fr&rclk=1
Le Vieil Aiglun - Gîtes et Chambres d'hôtes," 1078 Mnt du Vieil Aiglun, 04510 Aiglun, France",Aiglun,France,Centre thermal,Chambre d'hôtes,"4,9", +33 6 52 86 68 62,https://www.vieil-aiglun.fr/,,,https://www.google.com/maps/place/Le+Vieil+Aiglun+-+G%C3%AEtes+et+Chambres+d%27h%C3%B4tes/data=!4m7!3m6!1s0x12cb971569e5a521:0x92cc3098d26a83b4!8m2!3d44.0633815!4d6.1303566!16s%2Fg%2F1v2f2l9z!19sChIJIaXlaRWXyxIRtINq0pgwzJI?authuser=0&hl=fr&rclk=1
Aquasplash," Plage de Saint Vincent Les Forts 04340, Ubaye Serre, France",Aiglun,France,Parc aquatique,Parc aquatique,"4,7", +33 6 08 99 59 70,https://parc-aquasplash.fr/,,,https://www.google.com/maps/place/Aquasplash/data=!4m7!3m6!1s0x12cb61bdf6d737cb:0x1d79805cfc40da17!8m2!3d44.4600922!4d6.3641427!16s%2Fg%2F11h3ryl57r!19sChIJyzfX9r1hyxIRF9pA_FyAeR0?authuser=0&hl=fr&rclk=1
WATER SPLASH," Plage de la Baie Saint Michel, 05230 Chorges, France",Aiglun,France,Parc aquatique,Parc aquatique,"4,5", +33 6 37 37 73 07,http://www.watersplash.fr/,aquaparc.watersplash@gmail.com,,https://www.google.com/maps/place/WATER+SPLASH/data=!4m7!3m6!1s0x12cb6150ca559b55:0xafeab135b959dcd4!8m2!3d44.5230191!4d6.3257522!16s%2Fg%2F11rp9htcdx!19sChIJVZtVylBhyxIR1NxZuTWx6q8?authuser=0&hl=fr&rclk=1
Parc de loisirs du Val d'Allos," parc aquatique, 04260 Allos, France",Aiglun,France,Parc aquatique,Parc aquatique,"4,4", +33 4 92 83 09 45,https://www.valdallos.com/parc-de-loisirs-allos.html,parcdeloisirs@valdallos.com,https://www.linkedin.com/company/office-de-tourisme-du-val-d-allos,https://www.google.com/maps/place/Parc+de+loisirs+du+Val+d%27Allos/data=!4m7!3m6!1s0x12cc899f9fa0b885:0x2b45e214ce653245!8m2!3d44.2397935!4d6.6234215!16s%2Fg%2F11fmvd2zrj!19sChIJhbign5-JzBIRRTJlzhTiRSs?authuser=0&hl=fr&rclk=1
Aquagame," Les Buissonnades S, 04700 Oraison, France",Aiglun,France,Parc aquatique,Parc aquatique,"4,8", +33 6 32 33 39 69,https://www.aquagame.fr/,,,https://www.google.com/maps/place/Aquagame/data=!4m7!3m6!1s0x12cbc622124ac153:0x57db1f598e761d12!8m2!3d43.8856897!4d5.887702!16s%2Fg%2F11h3mtkl50!19sChIJU8FKEiLGyxIREh12jlkf21c?authuser=0&hl=fr&rclk=1
Aquaparc de la Roche de Rame," Le Lac, 05310 La Roche-de-Rame, France",Aiglun,France,Parc aquatique,Parc aquatique,"4,4", +33 6 80 25 93 23,http://www.aquaparcdelaroche.com/,aquaparc.larochederame@gmail.com,,https://www.google.com/maps/place/Aquaparc+de+la+Roche+de+Rame/data=!4m7!3m6!1s0x12ccb3e05de59ac3:0x895a0bcd09542ba2!8m2!3d44.7466256!4d6.5823851!16s%2Fg%2F11hf87wj8_!19sChIJw5rlXeCzzBIRoitUCc0LWok?authuser=0&hl=fr&rclk=1
Aquaparc Embrun," Av. du Lac, 05200 Embrun, France",Aiglun,France,Parc aquatique,Parc aquatique,"4,7", +33 6 62 54 80 74,https://www.aquaparc-embrun.fr/,,,https://www.google.com/maps/place/Aquaparc+Embrun/data=!4m7!3m6!1s0x12cca19c04fa45d5:0x8cc33544e2812b86!8m2!3d44.5505243!4d6.4765598!16s%2Fg%2F11ddzqh03x!19sChIJ1UX6BJyhzBIRhiuB4kQ1w4w?authuser=0&hl=fr&rclk=1
Fée D'âmes Nature," Les Grands Clots Bat Les Combes, 24 Av. de la Libération, 04200 Sisteron, France",Aiglun,France,Spa / bien-être,Institut de massages,"5,0", +33 7 80 71 98 57,https://m.facebook.com/Fee.Dames.Nature,,,https://www.google.com/maps/place/F%C3%A9e+D%27%C3%A2mes+Nature/data=!4m7!3m6!1s0x82feab94f68ad93b:0x53c12871e3312d25!8m2!3d44.1909204!4d5.9447277!16s%2Fg%2F11pzx5p_xn!19sChIJO9mK9pSr_oIRJS0x43EowVM?authuser=0&hl=fr&rclk=1
Papouilles Digne - À domicile,,Aiglun,,Spa / bien-être,Institut de massages,"5,0", +33 6 02 61 66 76,,,,https://www.google.com/maps/place/Papouilles+Digne+-+%C3%80+domicile/data=!4m7!3m6!1s0x8a3686c9ebda47dd:0xea38e57f3e63c457!8m2!3d44.8008403!4d5.2056316!16s%2Fg%2F11njvlzrt2!19sChIJ3Ufa68mGNooRV8RjPn_lOOo?authuser=0&hl=fr&rclk=1
Aurélie Renault massages et soins énergétiques," 7 Mnt de l'Oratoire, 04200 Peipin, France",Aiglun,France,Spa / bien-être,Institut de massages,"5,0", +33 6 22 57 92 29,https://www.aureliemassage.com/,renaurel22@gmail.com,,https://www.google.com/maps/place/Aur%C3%A9lie+Renault+massages+et+soins+%C3%A9nerg%C3%A9tiques/data=!4m7!3m6!1s0x12cba5c009f5467b:0x5c949fe1b64bcbe7!8m2!3d44.136381!4d5.945996!16s%2Fg%2F11x68gtsbz!19sChIJe0b1CcClyxIR58tLtuGflFw?authuser=0&hl=fr&rclk=1
The BlackSquare (Barber shop & Head spa)," 11 Quartier La Lauze, 04510 Aiglun, France",Aiglun,France,Spa / bien-être,Salon de coiffure,"5,0", +33 6 52 92 96 76,https://www.planity.com/the-black-square-04510-aiglun,,,https://www.google.com/maps/place/The+BlackSquare+%28Barber+shop+%26+Head+spa%29/data=!4m7!3m6!1s0x12cb91b0d6651d5b:0x136bc5a08d88fdf1!8m2!3d44.0670768!4d6.1735231!16s%2Fg%2F11yc6jb3jw!19sChIJWx1l1rCRyxIR8f2IjaDFaxM?authuser=0&hl=fr&rclk=1
Marie-Lou Bien-Être," 22 Rue du Dr Honnorat, 04000 Digne-les-Bains, France",Aiglun,France,Spa / bien-être,Institut de massages,"4,9", +33 6 74 12 64 65,http://marieloubienetre04.fr/,,,https://www.google.com/maps/place/Marie-Lou+Bien-%C3%8Atre/data=!4m7!3m6!1s0x12cb9b47a021c617:0x987fb5faea0295ab!8m2!3d44.0924406!4d6.233561!16s%2Fg%2F11lmk98b_v!19sChIJF8YhoEebyxIRq5UC6vq1f5g?authuser=0&hl=fr&rclk=1
Apinya Thai Massage," 26 Chem. du Plan, 04200 Peipin, France",Aiglun,France,Spa / bien-être,Institut de massages,"5,0", +33 7 85 53 71 55,https://linktr.ee/apinya_thaimassage,,,https://www.google.com/maps/place/Apinya+Thai+Massage/data=!4m7!3m6!1s0x12cba5005b83eb1f:0xec3a41e240161d3!8m2!3d44.143028!4d5.9629072!16s%2Fg%2F11y0sk7d7x!19sChIJH-uDWwClyxIR02EBJB6kww4?authuser=0&hl=fr&rclk=1
Excellence SPA," Ax'Hôtel ZA La Grande Ile Nord, 88 Rue de la Source, 05230 Chorges, France",Aiglun,France,Spa / bien-être,Spa,"4,8", +33 4 92 21 45 17,http://www.ax-hotel.com/fr/excellence-spa-fr,,,https://www.google.com/maps/place/Excellence+SPA/data=!4m7!3m6!1s0x12cb5d1585a1fc33:0x5ef0291ab3923df9!8m2!3d44.5530925!4d6.2585895!16s%2Fg%2F1tkn4l3n!19sChIJM_yhhRVdyxIR-T2Ssxop8F4?authuser=0&hl=fr&rclk=1
Massage bien-être," 560 Chem. du Boissillon, 05300 Val Buëch-Méouge, France",Aiglun,France,Spa / bien-être,Institut de massages,"4,9", +33 6 52 29 01 40,http://ladamedecoeur05.jimdosite.com/,,,https://www.google.com/maps/place/Massage+bien-%C3%AAtre/data=!4m7!3m6!1s0x12cb01a11b03009d:0xdb520f9314ad3336!8m2!3d44.266254!4d5.813204!16s%2Fg%2F11vf8rt6_0!19sChIJnQADG6EByxIRNjOtFJMPUts?authuser=0&hl=fr&rclk=1
Le Grand Bain," 70 Chem. de Ronde, 32230 Marciac, France",Aignan,France,Hôtel avec spa,,"5,0", +33 6 28 33 54 10,,,,https://www.google.com/maps/place/Le+Grand+Bain/data=!4m10!3m9!1s0x12a9e9248987b7d3:0xce1eb0ddff2e7310!5m2!4m1!1i2!8m2!3d43.5262124!4d0.1609402!16s%2Fg%2F11mlsflk_l!19sChIJ07eHiSTpqRIREHMu_92wHs4?authuser=0&hl=fr&rclk=1
Les Chalets de Barruérot - Spa," Barruérot, 32320 Peyrusse-Grande, France",Aignan,France,Hôtel avec spa,,"5,0", +33 6 71 68 52 55,https://www.barruerot.fr/,barruerot@orange.fr,,https://www.google.com/maps/place/Les+Chalets+de+Barru%C3%A9rot+-+Spa/data=!4m10!3m9!1s0x12a9ed06f236acb9:0x49d2347153cb271d!5m2!4m1!1i2!8m2!3d43.6149056!4d0.2633861!16s%2Fg%2F11fcqp0_5y!19sChIJuaw28gbtqRIRHSfLU3E00kk?authuser=0&hl=fr&rclk=1
Domaine de Pourrouquet," 2145 Chem. de Pétau, 32190 Vic-Fezensac, France",Aignan,France,Hôtel avec spa,,"5,0", +33 6 29 58 25 01,https://www.domainedepourrouquet.com/,info@domainedepourrouquet.com,,https://www.google.com/maps/place/Domaine+de+Pourrouquet/data=!4m10!3m9!1s0x12a9f5cf7024e74f:0x161c8b77d674d51e!5m2!4m1!1i2!8m2!3d43.7762334!4d0.257146!16s%2Fg%2F11ltqb2q9s!19sChIJT-ckcM_1qRIRHtV01neLHBY?authuser=0&hl=fr&rclk=1
Le Monastère de Saint Mont," 627 Rue Bernard Tumapaler, 32400 Saint-Mont, France",Aignan,France,Hôtel avec spa,,"4,5", +33 6 32 86 46 11,https://www.lemonasteredesaintmont.com/,info@lemonasteredesaintmont.com,,https://www.google.com/maps/place/Le+Monast%C3%A8re+de+Saint+Mont/data=!4m10!3m9!1s0xd560558abb0d1f1:0x6c7aba89b14b7004!5m2!4m1!1i2!8m2!3d43.651623!4d-0.149323!16s%2Fg%2F11ghpvcs3l!19sChIJ8dGwq1gFVg0RBHBLsYm6emw?authuser=0&hl=fr&rclk=1
La Delmassière," 3 Rte de Soucaret, 32110 Caupenne-d'Armagnac, France",Aignan,France,Hôtel avec spa,,"4,9", +33 6 62 59 92 42,http://www.ladelmassiere.fr/,info@ladelmassiere.fr,,https://www.google.com/maps/place/La+Delmassi%C3%A8re/data=!4m10!3m9!1s0xd5601581df6d151:0x1db8ed9c5d450255!5m2!4m1!1i2!8m2!3d43.7759658!4d-0.047359!16s%2Fg%2F11rq75h9bw!19sChIJUdH2HVgBVg0RVQJFXZztuB0?authuser=0&hl=fr&rclk=1
Logis Hôtel Solenca," 984 Av. de Daniate, 32110 Nogaro, France",Aignan,France,Hôtel avec spa,,"4,1", +33 5 62 09 09 08,https://www.logishotels.com/fr/hotel/-755?partid=1535,,https://fr.linkedin.com/company/logishotels,https://www.google.com/maps/place/Logis+H%C3%B4tel+Solenca/data=!4m10!3m9!1s0xd56005d1bf0c94b:0xf71989ac6df9f977!5m2!4m1!1i2!8m2!3d43.76963!4d-0.029487!16s%2Fg%2F11cs13_271!19sChIJS8nwG10AVg0Rd_n5bayJGfc?authuser=0&hl=fr&rclk=1
Les Bulles Perchées de Lartigue - Séjour insolite Gers Occitanie," 1 Chem. de Lartigue, 32290 Margouët-Meymes, France",Aignan,France,Hôtel avec spa,,"5,0", +33 6 16 75 76 15,https://lesbullespercheesdelartigue.fr/,,,https://www.google.com/maps/place/Les+Bulles+Perch%C3%A9es+de+Lartigue+-+S%C3%A9jour+insolite+Gers+Occitanie/data=!4m10!3m9!1s0x12a9f9819395de0f:0xc2fd135ef5d9822f!5m2!4m1!1i2!8m2!3d43.716678!4d0.1048309!16s%2Fg%2F11mvnk2hzm!19sChIJD96Vk4H5qRIRL4LZ9V4T_cI?authuser=0&hl=fr&rclk=1
Le Monastère de Saint Mont," 627 Rue Bernard Tumapaler, 32400 Saint-Mont, France",Aignan,France,Hôtel avec spa,,"4,5", +33 6 32 86 46 11,https://www.lemonasteredesaintmont.com/,info@lemonasteredesaintmont.com,,https://www.google.com/maps/place/Le+Monast%C3%A8re+de+Saint+Mont/data=!4m10!3m9!1s0xd56055a7975d915:0x6c7aba89b14b7004!5m2!4m1!1i2!8m2!3d43.6516227!4d-0.1493232!16s%2Fg%2F11ghpvcs3l!19sChIJFdl1eVoFVg0RBHBLsYm6emw?authuser=0&hl=fr&rclk=1
Gite du CASTELBOSC," 2 Rue du Château (Quartier Mounicot, 65700 Hagedet, France",Aignan,France,Hôtel avec spa,,"5,0", +33 6 89 29 33 71,https://www.gite-castelbosc.com/,,,https://www.google.com/maps/place/Gite+du+CASTELBOSC/data=!4m10!3m9!1s0xd561fb275202feb:0xa48d10aa41b24e09!5m2!4m1!1i2!8m2!3d43.5181697!4d-0.0281924!16s%2Fg%2F11gbxfjc5m!19sChIJ6y8gdbIfVg0RCU6yQaoQjaQ?authuser=0&hl=fr&rclk=1
CALM Massage Bien-être," 28 Rue Alfred Kastler, Zac De La Vatine, 76130 Mont-Saint-Aignan, France",Aignan,France,Spa / bien-être,Institut de massages,"5,0", +33 6 26 75 57 69,https://www.planity.com/calm-massage-bien-etre-76130-mont-saint-aignan,calm.bienetre@gmail.com,,https://www.google.com/maps/place/CALM+Massage+Bien-%C3%AAtre/data=!4m7!3m6!1s0x47e0ddcdb6147405:0x4920ac3261d1dd97!8m2!3d49.4752164!4d1.0977108!16s%2Fg%2F11swx057lm!19sChIJBXQUts3d4EcRl93RYTKsIEk?authuser=0&hl=fr&rclk=1
Ambiance Spa," 31 Rue Raymond Aron, 76130 Mont-Saint-Aignan, France",Aignan,France,Spa / bien-être,Institut de beauté,"4,5", +33 2 35 80 17 02,http://www.ambiancespa-beaute.fr/,,,https://www.google.com/maps/place/Ambiance+Spa/data=!4m7!3m6!1s0x47e0ddaf74f266bb:0x8e582b9abd54ac60!8m2!3d49.474831!4d1.0940662!16s%2Fg%2F1tfwp7j2!19sChIJu2bydK_d4EcRYKxUvZorWI4?authuser=0&hl=fr&rclk=1
Piscine à Aignan," Imp. de la Piscine, 32290 Aignan, France",Aignan,France,Thalassothérapie,Piscine,"4,2", +33 5 62 09 24 85,http://www.aignan.org/,,,https://www.google.com/maps/place/Piscine+%C3%A0+Aignan/data=!4m7!3m6!1s0x12a9fbf382a3351d:0xe28ddff25d8fe1c8!8m2!3d43.697486!4d0.079873!16s%2Fg%2F11bzyxb9c_!19sChIJHTWjgvP7qRIRyOGPXfLfjeI?authuser=0&hl=fr&rclk=1
ValVital - Thermes & Spa Lectoure," 125 Rue nationale, 32700 Lectoure, France",Aignan,France,Thalassothérapie,Station thermale,"4,2", +33 5 62 68 56 00,https://www.valvital.fr/Nos-stations-thermales/Lectoure-Station-thermale-de-Lectoure,doctrinaires@valvital.fr,,https://www.google.com/maps/place/ValVital+-+Thermes+%26+Spa+Lectoure/data=!4m7!3m6!1s0x12abd2a3ac15c265:0xae3e32f5f9242643!8m2!3d43.9349747!4d0.6178071!16s%2Fg%2F1tfysd78!19sChIJZcIVrKPSqxIRQyYk-fUyPq4?authuser=0&hl=fr&rclk=1
Thermes d'Eugénie-les-Bains," 334 Rue René Vielle, 40320 Eugénie-les-Bains, France",Aignan,France,Thalassothérapie,Thermes,"4,6", +33 5 58 05 06 06,https://www.chainethermale.fr/eugenie-les-bains,eugenielesbains@chainethermale.fr,,https://www.google.com/maps/place/Thermes+d%27Eug%C3%A9nie-les-Bains/data=!4m7!3m6!1s0xd56715dd6916685:0x9e3b18ef79373d3d!8m2!3d43.6964942!4d-0.3797404!16s%2Fg%2F11c0tnf2nt!19sChIJhWaR1l1xVg0RPT03ee8YO54?authuser=0&hl=fr&rclk=1
La Casa du Vau," 4 Rue du Vau, 21150 Bussy-le-Grand, France",Aignay-le-Duc,France,Hôtel avec spa,,"5,0", +33 6 33 79 44 41,,,,https://www.google.com/maps/place/La+Casa+du+Vau/data=!4m10!3m9!1s0x47ed93a3b8af3b1f:0x23abfe45d2e9bb21!5m2!4m1!1i2!8m2!3d47.580874!4d4.523609!16s%2Fg%2F11y3wg6b4b!19sChIJHzuvuKOT7UcRIbvp0kX-qyM?authuser=0&hl=fr&rclk=1
Domaine Pont Roche & Spa : Hébergement romantique en Bourgogne," Chem. du Moulin De La Roche, 21120 Frénois, France",Aignay-le-Duc,France,Hôtel avec spa,,"4,9", +33 6 23 02 39 81,https://pont-roche.com/,christophe@beecyclette.fr,,https://www.google.com/maps/place/Domaine+Pont+Roche+%26+Spa+:+H%C3%A9bergement+romantique+en+Bourgogne/data=!4m10!3m9!1s0x47ed7761b8229999:0xe4f75bbf29f4bceb!5m2!4m1!1i2!8m2!3d47.5336122!4d4.8792337!16s%2Fg%2F11ghptz6s7!19sChIJmZkiuGF37UcR67z0Kb9b9-Q?authuser=0&hl=fr&rclk=1
La Maison des Maîtres de Forge," 2 Rte d'Is sur Tille, 21120 Moloy, France",Aignay-le-Duc,France,Hôtel avec spa,,"4,9", +33 6 49 95 44 38,http://www.gitemoloy.fr/,gitemoloy@gmail.com,,https://www.google.com/maps/place/La+Maison+des+Ma%C3%AEtres+de+Forge/data=!4m10!3m9!1s0x47ed711ff39b568b:0x141ac30e677d14c2!5m2!4m1!1i2!8m2!3d47.5405157!4d4.9354728!16s%2Fg%2F11gdw2cp6n!19sChIJi1ab8x9x7UcRwhR9Zw7DGhQ?authuser=0&hl=fr&rclk=1
AquaFunPark Laives," Lacs de, 71240 Laives, France",Aignay-le-Duc,France,Parc aquatique,Parc de loisirs,"4,2", +33 6 49 48 38 51,https://aquafunpark-laives.fr/,contact@aquafunpark-laives.fr,,https://www.google.com/maps/place/AquaFunPark+Laives/data=!4m7!3m6!1s0x47f3035ab0157417:0xaaf3699de8b3a876!8m2!3d46.6701684!4d4.8305801!16s%2Fg%2F11qbkqlptj!19sChIJF3QVsFoD80cRdqiz6J1p86o?authuser=0&hl=fr&rclk=1
Aquaparc de l'étang du puits," L'Étang du Puits, 18410 Argent-sur-Sauldre, France",Aignay-le-Duc,France,Parc aquatique,Parc aquatique,"4,2", +33 6 59 10 25 60,https://aquaparcdeletangdupuits.fr/,parcaquaplouf@hotmail.com,,https://www.google.com/maps/place/Aquaparc+de+l%27%C3%A9tang+du+puits/data=!4m7!3m6!1s0x47e547deea014ecb:0x8a03be80daa38935!8m2!3d47.585039!4d2.375206!16s%2Fg%2F11g9m59bs0!19sChIJy04B6t5H5UcRNYmj2oC-A4o?authuser=0&hl=fr&rclk=1
Domaine du lac de Chour," Domaine du Lac de Chour, 21170 Franxault, France",Aignay-le-Duc,France,Parc aquatique,Lac ouvert à la baignade,"3,9", +33 6 22 68 06 72,,,,https://www.google.com/maps/place/Domaine+du+lac+de+Chour/data=!4m7!3m6!1s0x47f2b95a5f2d3fc5:0x9c7d34d89ed96ff2!8m2!3d47.0554241!4d5.2365839!16s%2Fg%2F11h07yf0xx!19sChIJxT8tX1q58kcR8m_Zntg0fZw?authuser=0&hl=fr&rclk=1
Beaune Côté Plage," Chemin des Tauperies, 21200 Montagny-lès-Beaune, France",Aignay-le-Duc,France,Parc aquatique,Piscine,"3,8", +33 6 58 85 77 86,http://beaunecoteplage.com/fr/,,,https://www.google.com/maps/place/Beaune+C%C3%B4t%C3%A9+Plage/data=!4m7!3m6!1s0x47f2f30b4b708bb9:0x68554c6d4a2d3a0b!8m2!3d46.9990992!4d4.8417789!16s%2Fg%2F11c48n1rzc!19sChIJuYtwSwvz8kcRCzotSm1MVWg?authuser=0&hl=fr&rclk=1
Parc Des Combes," Rue des Pyrénées, 71200 Le Creusot, France",Aignay-le-Duc,France,Parc aquatique,Parc d'attractions,"4,3", +33 3 85 55 26 23,http://www.parcdescombes.com/,info@parcdescombes.com,,https://www.google.com/maps/place/Parc+Des+Combes/data=!4m7!3m6!1s0x47f24bdde9abbb07:0x1e1e3e04650864d!8m2!3d46.811627!4d4.413755!16s%2Fm%2F027zwp7!19sChIJB7ur6d1L8kcRTYZQRuDj4QE?authuser=0&hl=fr&rclk=1
Espace Aquatique Fernand Bonnin," Le Portail, 21250 Pouilly-sur-Saône, France",Aignay-le-Duc,France,Parc aquatique,Piscine extérieure,"4,0", +33 3 45 63 02 00,https://www.rivesdesaone.fr/,,https://www.linkedin.com/company/communaute-de-communes-rives-de-saone,https://www.google.com/maps/place/Espace+Aquatique+Fernand+Bonnin/data=!4m7!3m6!1s0x47f2c1a9982f1d3f:0x9c76aa3d60edb693!8m2!3d46.9990087!4d5.14033!16s%2Fg%2F11y4lq9hz5!19sChIJPx0vmKnB8kcRk7btYD2qdpw?authuser=0&hl=fr&rclk=1
Piscine Fernand Bonnin," 5 Le Portail, 21250 Pouilly-sur-Saône, France",Aignay-le-Duc,France,Parc aquatique,Piscine extérieure,"3,8", +33 3 45 63 02 00,https://www.rivesdesaone.fr/,,https://www.linkedin.com/company/communaute-de-communes-rives-de-saone,https://www.google.com/maps/place/Piscine+Fernand+Bonnin/data=!4m7!3m6!1s0x47f2c0f3b0ea8307:0xae6788474cfc3c80!8m2!3d46.9990655!4d5.140296!16s%2Fg%2F113jfvqv6!19sChIJB4PqsPPA8kcRgDz8TEeIZ64?authuser=0&hl=fr&rclk=1
"Izyzen massages,bien naître au coeur de soi"," 18 Rue Eaux Bonnes, 21390 Aisy-sous-Thil, France",Aignay-le-Duc,France,Spa / bien-être,Institut de massages,"4,9",,https://crea.local.fr/izyzen-massage.fr/,,,"https://www.google.com/maps/place/Izyzen+massages,bien+na%C3%AEtre+au+coeur+de+soi/data=!4m7!3m6!1s0x47edf7690bb41511:0x4295a1668143ef59!8m2!3d47.3873674!4d4.2979325!16s%2Fg%2F11p5t5rfzz!19sChIJERW0C2n37UcRWe9DgWahlUI?authuser=0&hl=fr&rclk=1"
Vos instants précieux - Massages & Bien-être à Dijon," 2 bis Rue Viollet le Duc, 21000 Dijon, France",Aignay-le-Duc,France,Spa / bien-être,Institut de massages,"5,0",,http://vos-instantsprecieux.com/,emmanuelle.vosinstantsprecieux@gmail.com,,https://www.google.com/maps/place/Vos+instants+pr%C3%A9cieux+-+Massages+%26+Bien-%C3%AAtre+%C3%A0+Dijon/data=!4m7!3m6!1s0x6b707fa081b6d8c5:0x4f8f7c072ea358c2!8m2!3d47.3127874!4d5.0429661!16s%2Fg%2F11rvjnj0hl!19sChIJxdi2gaB_cGsRwlijLgd8j08?authuser=0&hl=fr&rclk=1
Nature et bien-être à Sauvigney," Grande rue, 70140 Sauvigney-lès-Pesmes, France",Aignay-le-Duc,France,Spa / bien-être,Institut de massages,"4,9", +33 6 84 23 23 97,https://natureetbienetre-sauvigney.com/,hibiscusmassage.39@gmail.com,,https://www.google.com/maps/place/Nature+et+bien-%C3%AAtre+%C3%A0+Sauvigney/data=!4m7!3m6!1s0x478d45f6bdc481fb:0xd35af5d5873b0bc2!8m2!3d47.2996552!4d5.5682863!16s%2Fg%2F11rfn3pk6m!19sChIJ-4HEvfZFjUcRwgs7h9X1WtM?authuser=0&hl=fr&rclk=1
LAURANE MASSAGE ET ESTHETIQUE," 7 Pl. du Craquelin, 21230 Arnay-le-Duc, France",Aignay-le-Duc,France,Spa / bien-être,Institut de massages,"4,7", +33 7 66 72 06 07,https://www.laurane-massage.fr/,,,https://www.google.com/maps/place/LAURANE+MASSAGE+ET+ESTHETIQUE/data=!4m7!3m6!1s0x47f26f0e211f2249:0xe60931e9da8d6167!8m2!3d47.1312001!4d4.4869237!16s%2Fg%2F11q2td1r88!19sChIJSSIfIQ5v8kcRZ2GN2ukxCeY?authuser=0&hl=fr&rclk=1
Jardin d'O," 62 Gd Rue de la Coupée, 71850 Charnay-lès-Mâcon, France",Aignay-le-Duc,France,Spa / bien-être,Institut de massages,"4,8", +33 3 85 20 11 86,http://www.jardindo.fr/,spa@jardindo.fr,,https://www.google.com/maps/place/Jardin+d%27O/data=!4m7!3m6!1s0x47f36e376f3fcc39:0x7602f20067668509!8m2!3d46.3086945!4d4.8096065!16s%2Fg%2F1tg5bfxk!19sChIJOcw_bzdu80cRCYVmZwDyAnY?authuser=0&hl=fr&rclk=1
Balneis Sens," 3 Bd du Maréchal Foch, 89100 Sens, France",Aignay-le-Duc,France,Spa / bien-être,Institut de beauté,"4,5", +33 3 86 64 39 24,http://balneis.fr/,,,https://www.google.com/maps/place/Balneis+Sens/data=!4m7!3m6!1s0x47ef1aaa2dec3adf:0xc5f471c897bb9cbd!8m2!3d48.1975007!4d3.2908988!16s%2Fg%2F11c56rj16t!19sChIJ3zrsLaoa70cRvZy7l8hx9MU?authuser=0&hl=fr&rclk=1
L' Aura Triomphe - Massages & Soins Bien-être et Sportif Dijon - Quétigny," 2 Rue de la Serpe, 21800 Quetigny, France",Aignay-le-Duc,France,Spa / bien-être,Institut de massages,"5,0", +33 6 85 91 40 98,https://lauratriomphe.kalendes.com/,,,https://www.google.com/maps/place/L%27+Aura+Triomphe+-+Massages+%26+Soins+Bien-%C3%AAtre+et+Sportif+Dijon+-+Qu%C3%A9tigny/data=!4m7!3m6!1s0x47f29dae3ce5c275:0xbac1ce09181f9058!8m2!3d47.3075288!4d5.1045417!16s%2Fg%2F11j2z1vmpz!19sChIJdcLlPK6d8kcRWJAfGAnOwbo?authuser=0&hl=fr&rclk=1
Ambition Bien-être," 5C rue Malraux Entrée côté cour - RDC, 21000 Dijon, France",Aignay-le-Duc,France,Spa / bien-être,Centre de bien-être,"4,8", +33 7 81 59 21 93,http://www.ambition-bien-etre.fr/,%20contact@ambition-bien-etre.fr,,https://www.google.com/maps/place/Ambition+Bien-%C3%AAtre/data=!4m7!3m6!1s0x47f29dfb34ec4e25:0xfd91fc000c928a49!8m2!3d47.327287!4d5.0502527!16s%2Fg%2F11c3sq7v0l!19sChIJJU7sNPud8kcRSYqSDAD8kf0?authuser=0&hl=fr&rclk=1
